id,bill_id,note,date,classification,extras
050091b3-d31c-46a0-b1e9-d4b55242c8bb,ocd-bill/53d59561-8310-4d4a-ad68-04ae97c40634,Amendment #2021-1714s,,,{}
4c6d3ba2-c65b-40cf-ad13-1735e8e93e8c,ocd-bill/a8a67a28-e3c8-4415-8231-f6bc1a62f375,Amendment #2021-0474h,,,{}
8e206086-89ff-4388-8954-321692700b70,ocd-bill/c8439076-84bb-42a6-ac02-1848cca0d354,Amendment #2021-1052s,,,{}
04ea5dec-18f1-4a0c-a2ed-12d58d323c2b,ocd-bill/48dbaa03-7b8d-4058-95ff-2b994eca8d20,Amendment #2021-1336e,,,{}
7e1bbb45-e2e4-49f5-b1ea-30675aa8c40b,ocd-bill/4958a255-b43c-42bc-8bc8-18234fc6babe,Amendment #2021-2293s,,,{}
766efc57-68f0-402e-93a5-9e9fd069fce1,ocd-bill/91390e56-5d77-4ec3-8cdd-8fb255531dfc,Amendment #2021-2201h,,,{}
b064c999-69c6-4c37-b0b4-4f6cc690ad3a,ocd-bill/b91b4c8c-0c69-4d36-95b4-cf06e567f1d5,Amendment #2021-1297s,,,{}
4ce851f2-397f-43e4-9f52-d8cc628f180d,ocd-bill/cfc14c73-9c7c-426f-b59a-1f956e22048b,Amendment #2021-2151h,,,{}
32621b87-8111-4da4-bd0a-d436478a773a,ocd-bill/962ffb41-27d4-4d04-b4e7-cb8d5b815c19,Amendment #2021-2152h,,,{}
03333b94-9a3a-48bd-8294-d3fc9ddb93f8,ocd-bill/5670ab5e-37d1-40a5-b234-6e8d53144ff6,Amendment #2021-1396s,,,{}
da3b1275-82ea-4d2b-a514-380bdb240c98,ocd-bill/56d3f0d3-dcc5-4067-99be-386424cd53de,Amendment #2021-1220h,,,{}
52571b84-784b-4841-a679-c73e93096420,ocd-bill/8ff2b092-dd36-46a0-b47a-0ad1ff964336,Amendment #2021-1380s,,,{}
24e22db4-f86d-432e-9eea-1190d98b461e,ocd-bill/9256875d-2c82-4c2f-808f-1c04ea034b39,Amendment #2021-1470s,,,{}
70441865-ddd3-4d8d-8af6-a9beaa9de8c7,ocd-bill/151d5fc3-11d7-47e0-90d6-cca8266a9d1a,Amendment #2021-2072e,,,{}
10b48ffe-9f6d-4885-941e-bb2917258275,ocd-bill/6d9d2601-e7ff-4d2f-8f67-12c79330c27c,Amendment #2021-2053e,,,{}
8aeb2758-04d3-4c45-9e5f-153a64a2a9b5,ocd-bill/f419c997-9af0-4c62-8c2d-dcf2fa23cb6d,Amendment #2021-0208h,,,{}
ea3d41e9-e8dd-4804-bb79-e962f8b31e04,ocd-bill/7478859a-4bb4-4964-a6bd-c3d724ed7d23,Amendment #2021-0237h,,,{}
14143229-f21a-4ff5-8142-d3065b3fc6d6,ocd-bill/95e6fa63-8134-4021-ae13-a5d1adc65c40,Amendment #2021-1140e,,,{}
4729099f-3698-4b43-b426-2cb56b7fa3bc,ocd-bill/51564881-df21-4776-bf63-c4d353809936,Amendment #2021-2164h,,,{}
6221d97f-e6ca-4d6b-adc1-1f46d6aa0a74,ocd-bill/24beaf55-47c9-4546-9628-0b92b812a859,Amendment #2021-0563h,,,{}
e3a3cae1-d669-4e66-a65a-5e1e56c1bc3d,ocd-bill/365a202e-53cb-4ee5-867f-235abd819463,Amendment #2021-0746h,,,{}
55f9bdf5-624f-4932-9604-490ef746e653,ocd-bill/686867f6-d088-49aa-92ba-44b4664c09b6,Amendment #2021-1333s,,,{}
784bde81-f702-4683-89df-8fd351e0f4a6,ocd-bill/058151d0-cef4-4744-a432-076f67c148eb,Amendment #2021-0610s,,,{}
c36ff596-220c-4867-9ea6-8c10cd4d0fc4,ocd-bill/7f649202-524d-40b0-801a-3bb776b8422b,Amendment #2021-1402h,,,{}
